Sentence ID	String	Author	URL	Agency	Date	Web Date
2396890	"The evidence accumulated over the intermeeting period confirms that spending is firming, although the labor market has been weakening.	Deborah Lagomarsino and Rebecca Christie	www.smartmoney.com	*	*	2003/09/17
1622561	Nigeria and other African oil producers are increasingly important in U.S. plans to lessen dependence on Middle Eastern suppliers for its energy security.	John Chiahemen	asia.reuters.com	Reuters	*	2003/07/12
1622311	Nigeria and other African producers are increasingly important in the former Texas oilman's plans to lessen dependence on Middle Eastern suppliers for energy security.	Patricia Wilson	asia.reuters.com	Reuters	*	2003/07/12
125383	Appeals had kept him on death row longer than anyone else in the U.S., AP said.	Sophia Pearson	quote.bloomberg.com	*	*	2003/05/07
125421	Isaacs had been on death row longer than anyone in the nation.	BILL TORPY and BILL MONTGOMERY	www.ajc.com	The Atlanta Journal-Constitution	*	2003/05/07
577957	While many likely now will quit – as millions of women already have – Soltes said she likely will continue to prescribe the supplements for relief of change-of-life symptoms.	LINDSEY TANNER	www.montanaforum.com	*	May 28, 2003	2003/05/29
577843	While many likely now will quit - as millions of women already have - Soltes said she is likely to continue prescribing the supplements for relief of change-of-life symptoms.	Lindsey Tanner	www.iol.co.za	*	*	2003/05/29
2454231	The federal and local governments remained largely shut down in the aftermath of Hurricane Isabel, as were schools, and much of the region's transportation network was slowed.	DAVID STOUT	www.nytimes.com	New York Times	September 19, 2003	2003/09/21
2454058	In the aftermath of Hurricane Isabel, federal and local governments remained shut down, as did schools and many businesses.	SHERYL GAY STOLBERG	www.nytimes.com	New York Times	September 20, 2003	2003/09/21
142709	Ursel Reisen confirmed it operated the coach, but gave no details other than to say the passengers were of mixed ages.	Krisztina Than	www.swissinfo.org	Reuters	*	2003/05/08
142846	Ursel Reisen confirmed it had been operating the coach, but declined to give details of the passengers other than to say they were of mixed ages.	Krisztina Than	reuters.com	Reuters	*	2003/05/08
1906323	But he is the only candidate who has won national labor endorsements so far, picking up his 11th union on Tuesday when the United Steelworkers of America endorsed him.	John Whitesides	asia.reuters.com	Reuters	*	2003/08/07
1906085	But he is the only candidate who has won national labor endorsements so far, picking up his 11th on Tuesday.	John Whitesides	reuters.com	Reuters	*	2003/08/07
1257760	The judge also refused to postpone the trial date of Sept. 29.	Karen Freifeld	www.nynewsday.com	*	Jun 23, 2003	2003/06/23
1257788	Obus also denied a defense motion to postpone the Sept. 29 trial date.	Jeanne King	reuters.com	Reuters	*	2003/06/23
392738	Regardless, its first quarter saw a profit of $721 million, or 29 cents, on revenue of $17.9 billion.	Larry Greenemeier	www.informationweek.com	*	*	2003/05/21
392798	Analysts expected earnings of 27 cents a share on revenue of $17.7 billion, Thomson First Call says.	Jon Swartz	www.usatoday.com	*	*	2003/05/21
3223910	Under the proposal, Slocan shareholders will get 1.3147 Canfor shares for each common share.	TERRY WEBER	www.globeandmail.com	*	*	2003/11/26
3223849	Under a proposed plan of arrangement, Slocan shareholders will receive 1.3147 Canfor shares for every Slocan share they own.	PETER KENNEDY	www.globetechnology.com	*	*	2003/11/26
2841017	BellSouth also added 654,000 net long-distance customers in the third quarter.	HARRY R. WEBER	www.miami.com	*	*	2003/10/22
2841005	BellSouth added 111,000 DSL customers during the quarter to reach a total of 1.3m subscribers.	Jonathan Moules	news.ft.com	*	*	2003/10/22
1000821	The day after Wilkie resigned, Howard said in a televised address that Iraq possessed "chemical and biological weapons capable of causing death and destruction on a mammoth scale".	NICK SQUIRES	www.nzherald.co.nz	*	June 17, 2003	2003/06/16
1000957	In a televised address back in March, Mr Howard declared Iraq had weapons capable of "causing death and destruction on a mammoth scale".	Phil Mercer	news.bbc.co.uk	*	*	2003/06/16
1580638	"I stand 100 percent by it, and I think our intelligence services gave us the correct information at the time."	WARREN HOGE	www.nytimes.com	New York Times	July 8, 2003	2003/07/09
1580663	I stand 100 percent by it, and I think that our intelligence services gave us the correct intelligence and information at the time," Blair said.	Eugen Tomiuc	www.rferl.org	*	*	2003/07/09
2306149	The Dow Jones industrial average .DJI slipped 9.54 points, or 0.1 percent, at 9,558.92.	Bill Rigby	asia.reuters.com	Reuters	*	2003/09/05
1919740	"I don't know if the person I'm talking to now may end up being someone else at another time that may not follow the rules," Parrish said.	Fred Kelly and John Tuohy	www.indystar.com	*	August 6, 2003	2003/08/07
1919926	"I don't know whether the person I'm talking to now may end up being someone else," Parrish said.	Steve Fry and Tim Richardson	www.cjonline.com	*	*	2003/08/07
3413305	Earlier on Monday, Grant Thornton SpA repeated previous statements that it was "a victim of fraudulent action".	Clara Ferreira-Marques and Tom Bergin	www.reuters.com	*	*	2003/12/30
3413321	Grant Thornton claims that it too was the “victim” of a fraud.	The Economist	www.economist.com	*	*	2003/12/30
1657872	The winner of this year's Most Popular New Talent Logie, Goodrem first went to a specialist on Monday feeling tired and unwell.	LUKE DENNEHY	www.heraldsun.news.com.au	*	*	2003/07/14
1657996	She first went to a specialist for initial tests last Monday, feeling tired and unwell.	PENELOPE CROSS and LUKE DENNEHY	www.dailytelegraph.news.com.au	*	*	2003/07/14
2980753	All three were studied for fingerprints, DNA and other traces of evidence, but prosecutors have not yet testified to what, if anything, they yielded.	JOANNE KIMBERLIN	home.hamptonroads.com	*	*	2003/11/01
2980614	All three were studied for fingerprints, DNA and other traces of evidence, but there has been no testimony yet about what the tests might have yielded.	JOANNE KIMBERLIN	goerie.com	*	November 01, 2003	2003/11/01
137017	Cambone said U.S forces found the tractor-trailer April 19 at a Kurdish checkpoint near the city of Mosul in northern Iraq.	Tony Capaccio	quote.bloomberg.com	*	*	2003/05/07
136883	Kurdish forces at a checkpoint near Mosul in northern Iraq seized the trailer on April 19.	Pamela Hess	www.upi.com	*	*	2003/05/07
1300475	Sony Ericsson also said it would shut down its GSM/UMTS R&D center in Munich, Germany, to increase profitability.	Robert Keenan	www.eetuk.com	*	*	2003/06/24
1300604	Sony Ericsson also said it plans to close its R&D site in Munich, Germany, for GSM and UMTS handsets.	The Numbers	rcrnews.com	*	*	2003/06/24
672171	J.D. Edwards shareholders will receive 0.86 of a share of PeopleSoft for each share of J.D. Edwards.	Deborah Lohse	www.siliconvalley.com	*	*	2003/06/03
672222	Shareholders will get 0.86 PeopleSoft share, or $13.11, for each J.D. Edwards share, based on recent trading prices.	Caroline Humer	reuters.com	Reuters	*	2003/06/03
274160	That failure to act contributed to September the 11th and the failure to act today continues (to put) Americans in a vulnerable circumstance," Graham said.	Larry Lipman	www.palmbeachpost.com	*	May 14, 2003	2003/05/14
274343	"That failure to act contributed to September 11 and the failure to act today continues [to put] Americans in a vulnerable circumstance," said Graham.	Steve Turnham	www.cnn.com	*	*	2003/05/14
1809428	The Intel C++ Compiler for Platform Builder for Microsoft .NET is available for the suggested list price of $1,499 and is intended for OEM and system integrator use.	Michael Singer	siliconvalley.internet.com	*	July 23, 2003	2003/07/23
1809439	The Intel C++ Compiler for Platform Builder for Microsoft Windows CE.Net is available for $1,499 and is intended for use by device manufacturers and systems integrators.	Matt Hines	news.com.com	*	*	2003/07/23
1674771	"There were," said board member and Nobel-prize winning Stanford physicist Douglas Osheroff, "some extremely bad decisions.	R. Jeffrey Smith	www.statesman.com	*	July 12, 2003	2003/07/15
1674720	Board member Douglas Osheroff, a Nobel-prize winning Stanford physicist, said: "There were some extremely bad decisions.	R. JEFFREY SMITH	www.kansascity.com	*	*	2003/07/15
2570300	He later learned that the incident was caused by the Concorde's sonic boom.	Paul Majendie	asia.reuters.com	Reuters	*	2003/09/30
2570358	He later found out the alarming incident had been caused by Concorde's powerful sonic boom.	PAUL MAJENDIE	www.theadvertiser.news.com.au	*	*	2003/09/30
1528193	Zulifquar Ali, a worshiper slightly wounded by shrapnel, said the attackers first targeted the mosque's guards.	Victoria Burnett	www.boston.com	*	*	2003/07/06
1528083	Witness Zulfiqar Ali, who was slightly wounded by shrapnel, said the attackers had focused on the mosque's guards.	David Rohde	www.smh.com.au	Sydney Morning Herald	July 6 2003	2003/07/06
960580	He said the problem needs to be corrected before the space shuttle fleet is cleared to fly again.	PAUL RECER	www.azdailysun.com	*	June 13, 2003	2003/06/13
960694	He said the prob lem needs to be corrected before the space shuttle fleet flies again.	Paul Recer	www.cleveland.com	*	*	2003/06/13
758457	Doctors would face fines and up to two years in prison for performing the procedure, except as a lifesaving step.	Janet Hook	www.dailypress.com	*	*	2003/06/05
2748287	"I think it's going to be a close vote, but I think the grant proposal is going to win," McConnell said.	Lori Santos	www.boston.com	*	*	2003/10/15
2748550	"I think it's going to be a close vote, but I think the grant proposal's going to win," said Sen. Mitch McConnell, assistant majority leader.	Audrey Hudson	washingtontimes.com	*	October 13, 2003	2003/10/15
667083	"We make no apologies for finding every legal way possible to protect the American public from further terrorist attack," Barbara Comstock said.	Patrick Anidjar	www.news.com.au	*	June 3, 2003	2003/06/03
666922	"We make no apologies for finding every legal way possible to protect the American public from further terrorist attacks," said Barbara Comstock, Ashcroft's press secretary.	Cam Simpson	www.sltrib.com	*	June 03, 2003	2003/06/03
264662	Since March 11, when the market's major indices were at their lowest levels since hitting multi-year lows in October, the tech-laden Nasdaq has climbed nearly 20 per cent.	Amy Baldwin	www.smh.com.au	Sydney Morning Herald	May 12 2003	2003/05/13
264632	Since March 11, when the markets major indexes were at their lowest levels since hitting multiyear lows in October, the tech-laden Nasdaq has climbed nearly 20 percent.	AMY BALDWIN	www.abs-cbnnews.com	*	*	2003/05/13
2046156	The two men, whose names were not released, both were using Pakistani passports and were seen together at the airport earlier in the evening, police said.	MIKE CARTER	www.ajc.com	The Atlanta Journal-Constitution	*	2003/08/14
2854798	"We've put a lot of effort and energy into improving our patching progress, probably later than we should have.	Timothy Long	www.crn.com	*	October 23, 2003	2003/10/23
2854832	"We have put a lot of energy into patching, later than we should have," he said.	Mike Ricciuti	zdnet.com.com	*	*	2003/10/23
232420	Rebels sought to consolidate their grip on a troubled northeastern Congolese town Tuesday after a week of fighting that killed at least 112 people.	RODRIQUE NGOWI	pennlive.com	*	*	2003/05/13
232708	Rebels consolidated their grip on a troubled northeastern Congolese town Tuesday as residents identified at least 112 dead after a week of fighting.	RODRIQUE NGOWI	www.rockymounttelegram.com	*	*	2003/05/13
1276799	This was around the time Congress was debating a resolution granting the President broad authority to wage war.	Sridhar Krishnaswami	www.hinduonnet.com	*	*	2003/06/24
1276920	Within four days, the House and Senate overwhelmingly endorsed a resolution granting the president authority to go to war.	Walter Pincus	www.fortwayne.com	*	*	2003/06/24
2046138	After their arrests, the men told investigators they paid to be smuggled into Blaine, Wash., from Canada last month, two sources said.	Mike Carter and Cheryl Phillips	www.boston.com	*	*	2003/08/14
2046157	After their arrests, the men told investigators they paid to be smuggled into the United States from Canada last month.	MIKE CARTER	www.ajc.com	The Atlanta Journal-Constitution	*	2003/08/14
1822540	But Adora Obi Nweze, the NAACP state president, said the state only tried to prove its conclusion of suicide, rather than consider the possibility of murder.	JILL BARTON	*	*	*	2003/07/28
1822921	Adora Obi Nweze, the NAACP state president, said the state has refused to consider the possibility of murder.	JILL BARTON	*	*	*	2003/07/28
1113463	"We can't change the past, but we can do a lot about the future," Sheehan said at a news conference Wednesday afternoon.	John M. Broder	*	*	June 19, 2003	2003/06/19
1113352	"We can't change the past, but we can do a lot about the future," Sheehan said hours after arriving in Phoenix.	Stephanie Innes and Barrett Marson	*	*	*	2003/06/19
1152748	Subsequently, some bondholders have filed suit to block the exchange offer.	Lisa Sanders	cbs.marketwatch.com	*	*	2003/06/20
1152795	Bondholders of Mirant Americas Generation subsequently filed suit against Mirant seeking to block the exchange offer.	Nichola Groom	reuters.com	Reuters	*	2003/06/20
1987927	Officer Evans did not respond to requests for an interview last week.	HOLLY BECKA	www.dallasnews.com	*	*	2003/08/11
1987906	Officer Evans had declined written and telephone requests for an interview.	HOLLY BECKA	www.dallasnews.com	*	*	2003/08/11
2636610	Sixty players and five coaches from the school attended the training camp in August in Preston Park, about 125 miles north of Philadelphia.	BILL BERGSTROM	www.bayarea.com	*	*	2003/10/07
2636828	Sixty players and five coaches from Mepham High School in Bellmore, Long Island attended the training camp in August.	Lauren DeFranco	abclocal.go.com	*	October 07, 2003	2003/10/07
2564069	The official would not name the leakers for the record and said he had no indication that Mr Bush knew about the calls.	Mike Allen	www.theage.com.au	*	September 29, 2003	2003/09/30
2564090	The official would not name the leakers for the record and would not name the journalists.	Mike Allen and Dana Priest	www.smh.com.au	Sydney Morning Herald	September 29, 2003	2003/09/30
956277	In his new position, Dynes will earn $395,000, a significant increase over Atkinson's salary of $361,400.	Andrea Widener and Matt Krupnick	www.bayarea.com	*	*	2003/06/12
956502	Dynes will be paid $395,000 a year; Atkinson's salary is $361,400.	MICHELLE LOCKE	www.ajc.com	The Atlanta Journal-Constitution	*	2003/06/12
1570830	Schering-Plough shares fell 72 cents to close at $18.34 on the New York Stock Exchange.	Jeffrey Gold	www.indystar.com	*	July 8, 2003	2003/07/08
1570961	The shares fell 72 cents, or 3.8 percent, to $18.34 Monday on the New York Stock Exchange.	Deborah Stern	www.detnews.com	*	July 8, 2003	2003/07/08
142204	Defense Secretary Donald Rumsfeld and other top Pentagon officials downplayed Wallace's comments.	George Edmonson	www.statesman.com	*	*	2003/05/08
141852	The Defence Secretary, Donald Rumsfeld, and other top Pentagon officials played down his comments.	George Edmonson	www.smh.com.au	Sydney Morning Herald	May 9 2003	2003/05/08
3394891	Twenty-eight people were believed to have been spending Christmas Day with the caretaker of the St Sophia's camp, when the mudslide smashed into two cabins.	Alex Veiga	www.smh.com.au	Sydney Morning Herald	December 28, 2003	2003/12/27
3394775	Twenty-seven people were believed to have been spending Christmas Day with the caretaker of Saint Sophia Camp, a Greek Orthodox facility, when the mudslide roared through.	Alex Veiga	www.signonsandiego.com	*	*	2003/12/27
3020795	One, Fort Carson-based Sgt. Ernest Bucklew, 33, was on his way home to attend his mother's funeral in Pennsylvania, relatives said.	CINDY BROVSKY	www.guardian.co.uk	*	*	2003/11/04
